,단어,빈도
8066,별개로,1
8067,별다른,1
8068,별도,4
8069,별도로,3
8070,별도의,5
8071,별로,3
8072,별명을,2
8073,별세,2
8074,별세했다,2
8075,별세했다고,2
8076,별을,1
8077,병,1
8078,병든,1
8079,병용요법,1
8080,병용요법을,1
8081,병원,2
8082,병원에,1
8083,병원으로,1
8084,병으로,1
8085,병을,1
8086,병증,1
8087,병행해,1
8088,보강제를,1
8089,보거나,1
8090,보건,1
8091,보건복지환경위원장은,1
8092,보건부는,1
8093,보건안전청,1
8094,보건의료,1
8095,보겠습니다,3
8096,보고는,1
8097,보고되고,1
8098,보고되지,1
8099,보고서를,1
8100,보고서와,1
8101,보고하고,1
8102,보고한,1
8103,보고했다,3
8104,보관,2
8105,보관된,1
8106,보급,1
8107,보급되면서,1
8108,보급을,1
8109,보급할,1
8110,보급했다,1
8111,보급형,4
8112,보기,2
8113,보기로,1
8114,보기보단,1
8115,보나가,1
8116,보내,5
8117,보내겠습니다,1
8118,보내고,1
8119,보낸다,2
8120,보낼,4
8121,보냈고,1
8122,보냈다,3
8123,보는,14
8124,보는데,1
8125,보니,8
8126,보니까,3
8127,보다,23
8128,보다는,1
8129,보답하기,1
8130,보더라도,1
8131,보도가,1
8132,보도되고,1
8133,보도를,1
8134,보도에,1
8135,보도입니다,5
8136,보도합니다,5
8137,보도했다,6
8138,보드,1
8139,보듯,1
8140,보라색,1
8141,보라퍼플,1
8142,보람을,1
8143,보류된,2
8144,보류의,1
8145,보류하게,1
8146,보류하면서다,1
8147,보류한,2
8148,보류했다,3
8149,보며,1
8150,보면서,1
8151,보복,1
8152,보상,4
8153,보상도,1
8154,보상을,6
8155,보상이,2
8156,보상해야,1
8157,보석,2
8158,보석을,1
8159,보성,1
8160,보세요,1
8161,보수적인,1
8162,보스,8
8163,보스가,1
8164,보스에도,1
8165,보스전,1
8166,보스전에서,2
8167,보시나요,4
8168,보시는지요,1
8169,보신,1
8170,보아,1
8171,보아야,1
8172,보안,32
8173,보안과,1
8174,보안기능,12
8175,보안기능시험제도,1
8176,보안기능시험제도에,1
8177,보안기능시험제도의,2
8178,보안기능을,1
8179,보안기능이,1
8180,보안기능확인서,2
8181,보안기능확인서를,2
8182,보안기능확인서뿐,1
8183,보안기술,2
8184,보안기술이,1
8185,보안기업들을,1
8186,보안기업들의,1
8187,보안기준,1
8188,보안기준이,1
8189,보안까지,1
8190,보안면에서도,1
8191,보안부터,1
8192,보안상,1
8193,보안성능이,1
8194,보안솔루션,2
8195,보안솔루션이다,1
8196,보안수준을,1
8197,보안업계를,1
8198,보안업체의,1
8199,보안에,1
8200,보안요구,5
8201,보안요구사항,5
8202,보안요구사항만,1
8203,보안요구사항에,1
8204,보안요구사항은,2
8205,보안요구사항을,4
8206,보안요구사항이,1
8207,보안요구사항이라는,1
8208,보안요소를,1
8209,보안을,3
8210,보안이,2
8211,보안인증,1
8212,보안적합성,8
8213,보안전문,1
8214,보안점검을,1
8215,보안제품,7
8216,보안제품과,1
8217,보안제품에,2
8218,보안제품을,3
8219,보안제품의,3
8220,보안제품이,1
8221,보안환경에,1
8222,보여,5
8223,보여드리겠다,1
8224,보여드리는,1
8225,보여드리려,1
8226,보여드리려고,1
8227,보여야,2
8228,보여왔다,2
8229,보여주고,1
8230,보여주는,4
8231,보여주며,1
8232,보여줄,1
8233,보여줬다,1
8234,보여집니다,1
8235,보였고,1
8236,보였는데,1
8237,보였다,5
8238,보였다는,1
8239,보였던,1
8240,보였습니다,1
8241,보였어요,1
8242,보였으며,1
8243,보완,5
8244,보완까지,1
8245,보완도,1
8246,보완에,1
8247,보완을,4
8248,보완이,4
8249,보완하고,1
8250,보완하는,1
8251,보완한,2
8252,보완할,2
8253,보완해서,1
8254,보완했다,1
8255,보완했다고,1
8256,보완했다는,1
8257,보유,5
8258,보유자,1
8259,보유하게,1
8260,보유하고,6
8261,보유하느냐가,1
8262,보유한,13
8263,보유할지,1
8264,보유해,1
8265,보육,1
8266,보이겠다고,1
8267,보이고,7
8268,보이기,2
8269,보이나,1
8270,보이는,8
8271,보이는데,1
8272,보이도록,2
8273,보이면서,1
8274,보이면서도,1
8275,보이스버스,1
8276,보이지,8
8277,보이지는,1
8278,보이지만,1
8279,보이콧,1
8280,보인,1
8281,보인다,24
8282,보인다고,3
8283,보인다는,2
8284,보일,3
8285,보임됐고,1
8286,보입니다,11
8287,보자,1
8288,보장,1
8289,보장되지,1
8290,보장이,1
8291,보장하는,2
8292,보장한다,2
8293,보조금,1
8294,보조장치,2
8295,보존하는,1
8296,보증수표,1
8297,보증하는,1
8298,보태겠다고,1
8299,보통,2
8300,보통의,2
8301,보통주,1
8302,보편적인가요,1
8303,보편화하는,1
8304,보험처리가,2
8305,보호,9
8306,보호가,1
8307,보호를,11
8308,보호막으로,1
8309,보호시설에서,1
8310,보호하는,3
8311,복구됐다,1
8312,복구된,1
8313,복귀,2
8314,복받쳐,1
8315,복병을,1
8316,복선이,1
8317,복수,1
8318,복수의,2
8319,복약,2
8320,복용,1
8321,복잡성을,1
8322,복잡하거나,1
8323,복잡하고,1
8324,복잡하다,1
8325,복잡하다든지,1
8326,복잡한,2
8327,복잡해져,1
8328,복잡해진,1
8329,복제가,1
8330,복제를,1
8331,복제약,2
8332,복제약이,1
8333,복지,3
8334,복지센터에서,1
8335,복합,2
8336,복합돼,1
8337,복합적인,1
8338,본,7
8339,본격,6
8340,본격적으로,7
8341,본격적인,13
8342,본격화됐다,1
8343,본격화되고,1
8344,본관,2
8345,본다,4
8346,본다면,2
8347,본다면요,1
8348,본모습으로,1
8349,본부를,1
8350,본부에서,1
8351,본부장,11
8352,본부장은,7
8353,본부장을,2
8354,본사도,1
8355,본사를,2
8356,본사에서,4
8357,본선,2
8358,본선과,1
8359,본선은,1
8360,본선을,1
8361,본업뿐만,1
8362,본연의,1
8363,본원에서,1
8364,본인상,1
8365,본인의,1
8366,본청,1
8367,본체,1
8368,본체를,1
8369,본체와,2
8370,본회의,1
8371,볼,22
8372,볼까,1
8373,볼만은,1
8374,봄,1
8375,봄봄,2
8376,봉래면,8
8377,봉쇄,1
8378,봉안당,3
8379,봉착했다,1
8380,봐도,2
8381,봐야,2
8382,봐요,2
8383,봐주시면,1
8384,봤거든요,1
8385,봤기,1
8386,봤는데,1
8387,봤다,4
8388,봤습니다,1
8389,봤을,3
8390,부,1
8391,부가적,1
8392,부가적으로,1
8393,부가통신,1
8394,부가통신서비스,1
8395,부각,1
8396,부각되고,2
8397,부각시키려고,1
8398,부각시킬,1
8399,부경대,2
8400,부과,1
8401,부교수,1
8402,부교수와,1
8403,부국장은,1
8404,부근에는,1
8405,부끄럽지,1
8406,부는,1
8407,부담,2
8408,부담도,1
8409,부담스럽다면,1
8410,부담스럽지,1
8411,부담을,2
8412,부담이,5
8413,부담일,1
8414,부담입니다,1
8415,부담해야,1
8416,부당해고구제,1
8417,부당해고라는,1
8418,부대설비,1
8419,부대표는,1
8420,부덕한,1
8421,부동산,13
8422,부동의,1
8423,부드럽게,1
8424,부드럽고,1
8425,부력에,1
8426,부르기도,1
8427,부르는,2
8428,부른다,1
8429,부를,1
8430,부문,7
8431,부문도,1
8432,부문에,2
8433,부문에서,1
8434,부문에서는,1
8435,부문에서의,2
8436,부문으로,1
8437,부문은,1
8438,부문의,2
8439,부문이,2
8440,부문장이,1
8441,부본부장,1
8442,부부가,2
8443,부부의,1
8444,부분,5
8445,부분과,1
8446,부분도,1
8447,부분들이,1
8448,부분만,3
8449,부분에,6
8450,부분에서,2
8451,부분에서는,1
8452,부분유료화,1
8453,부분은,7
8454,부분을,4
8455,부분의,3
8456,부분이,13
8457,부분이고요,1
8458,부분이다,1
8459,부분인,1
8460,부분하고,1
8461,부사장,4
8462,부사장과,1
8463,부사장은,3
8464,부사장이,2
8465,부사장이자,1
8466,부산,13
8467,부산대,2
8468,부산시장과,1
8469,부산시장은,1
8470,부산시장이,1
8471,부산에서,1
8472,부산에서는,1
8473,부산엑스포,3
8474,부산은,1
8475,부산은행,1
8476,부산을,1
8477,부산의,3
8478,부산이,1
8479,부상으로,1
8480,부상하고,4
8481,부서,3
8482,부수적으로,2
8483,부스,14
8484,부스가,2
8485,부스다,1
8486,부스도,1
8487,부스들이,1
8488,부스를,7
8489,부스에,2
8490,부스에는,2
8491,부스에서는,1
8492,부스와,1
8493,부시,1
8494,부실사업을,1
8495,부실화와,1
8496,부여시키는,1
8497,부여한다,1
8498,부여할,1
8499,부여해야,1
8500,부여했다,1
8501,부연했다,4
8502,부위,1
8503,부위가,2
8504,부위를,5
8505,부위별,1
8506,부위에서,1
8507,부위와,1
8508,부위원장,2
8509,부위의,2
8510,부위인지에,2
8511,부유하는,3
8512,부유한,1
8513,부의,1
8514,부의장,1
8515,부의장국,2
8516,부의장국가로,2
8517,부의장국으로,1
8518,부의장국은,1
8519,부의장직을,1
8520,부이사관,2
8521,부인,3
8522,부임했다,1
8523,부작,2
8524,부장,2
8525,부장은,6
8526,부재,1
8527,부재와,1
8528,부적절한,1
8529,부정적,2
8530,부정적이었다,1
8531,부정하는,1
8532,부족,3
8533,부족으로,2
8534,부족하거나,1
8535,부족하다,1
8536,부족하다고,2
8537,부족하다며,1
8538,부족하다보니,1
8539,부족한,10
8540,부족한거죠,1
8541,부족할,1
8542,부족함이,2
8543,부족해,3
8544,부족해도,1
8545,부주의,1
8546,부주의로,1
8547,부지에,1
8548,부착,1
8549,부착돼,2
8550,부채로,1
8551,부처님,1
8552,부처님오신날,1
8553,부처들이,1
8554,부처별로,1
8555,부츠,1
8556,부치는,1
8557,부탁드린다,2
8558,부탁하고,1
8559,부탁한다,2
8560,부트캠프를,1
8561,부풀어,1
8562,부품,7
8563,부품만,2
8564,부품에,1
8565,부품으로,1
8566,부품은,1
8567,부품을,1
8568,부품의,1
8569,부품이,1
8570,부품이다,1
8571,부합해요,1
8572,부행장은,1
8573,부회장,2
8574,부회장과,2
8575,부회장급,1
8576,부회장은,11
8577,부회장을,2
8578,부회장의,1
8579,부회장이,7
8580,북동쪽으로,1
8581,북미,2
8582,북상,1
8583,북아메리카,1
8584,북해산,1
8585,분간의,1
8586,분과,1
8587,분과장은,1
8588,분기,14
8589,분기별,2
8590,분기부터,1
8591,분기부터는,1
8592,분기부터는현재,1
8593,분기에는,2
8594,분기에만,1
8595,분까지,3
8596,분까지다,1
8597,분까지로,1
8598,분께,14
8599,분께부터,2
8600,분노했다,1
8601,분다,1
8602,분담에,1
8603,분당,4
8604,분당서울대병원,1
8605,분들께,1
8606,분들에게,1
8607,분들은,1
8608,분들의,2
8609,분들이,2
8610,분들한테,1
8611,분량,2
8612,분류,1
8613,분리,3
8614,분리가,3
8615,분리까지,2
8616,분리된,1
8617,분리될,1
8618,분리막,1
8619,분리와,1
8620,분리하면,1
8621,분리해,2
8622,분리했다,1
8623,분마다,1
8624,분만에,1
8625,분명하다는,1
8626,분명히,1
8627,분배,1
8628,분배하는데,1
8629,분배하면,1
8630,분보다,1
8631,분부터,8
8632,분사,3
8633,분사돼,1
8634,분사되면,1
8635,분사하는,7
8636,분사하여,1
8637,분사하지,1
8638,분사함으로써,1
8639,분사해,4
8640,분산된,2
8641,분석,11
8642,분석가는,1
8643,분석과,5
8644,분석까지,1
8645,분석도,2
8646,분석됐습니다,1
8647,분석된,1
8648,분석된다,1
8649,분석방법을,1
8650,분석사이트,1
8651,분석에,2
8652,분석은,1
8653,분석을,7
8654,분석이,5
8655,분석이다,6
8656,분석입니다,1
8657,분석정보를,1
8658,분석하고,6
8659,분석하고요,1
8660,분석하는,1
8661,분석하면,1
8662,분석하면서,1
8663,분석한,4
8664,분석한다고,1
8665,분석할,2
8666,분석해,4
8667,분석해요,1
8668,분석했다,7
8669,분신을,1
8670,분야,14
8671,분야가,1
8672,분야고요,1
8673,분야는,3
8674,분야도,1
8675,분야를,5
8676,분야별,1
8677,분야에,10
8678,분야에서,11
8679,분야에서도,2
8680,분야에서만,1
8681,분야와,4
8682,분야의,10
8683,분야이다,1
8684,분야인,1
8685,분양계약자들의,1
8686,분에,7
8687,분위기,2
8688,분위기가,5
8689,분위기다,3
8690,분위기를,4
8691,분위기였다,1
8692,분위기와,1
8693,분으로,4
8694,분을,1
8695,분의,6
8696,분이,1
8697,분이다,1
8698,분이라면,1
8699,분이었다,1
8700,분쟁,2
8701,분쟁은,1
8702,분쟁의,1
8703,분주한,1
8704,분쯤,8
8705,분쯤부터,2
8706,분할,4
8707,분할을,1
8708,분할한,1
8709,분해가,1
8710,분해되지,1
8711,분해하는,1
8712,분해해야,1
8713,분했다,1
8714,분화한,1
8715,불,4
8716,불가,4
8717,불가능,1
8718,불가능하게,1
8719,불가능하기,1
8720,불가능하다,2
8721,불가능하다고,2
8722,불가능하다는,1
8723,불가능한,4
8724,불가능합니다,2
8725,불가능해졌다,2
8726,불가피,1
8727,불가피성에,1
8728,불가피하게,2
8729,불가피하고,1
8730,불가피하다,3
8731,불가피한,1
8732,불가피할,1
8733,불가피해,2
8734,불가하다고,2
8735,불가한,1
8736,불거졌다,2
8737,불건전,1
8738,불고,9
8739,불과,3
8740,불과하고,1
8741,불과하기,1
8742,불과하다,4
8743,불과하지만,1
8744,불과한,1
8745,불과할,2
8746,불과해,1
8747,불과했다,2
8748,불균형이,1
8749,불긴,1
8750,불꽃,2
8751,불꽃늑대,1
8752,불꽃축제,2
8753,불꽃패스는,1
8754,불다,1
8755,불던,1
8756,불러,1
8757,불러올,1
8758,불러일으키는,1
8759,불러일으킨다,1
8760,불렸던,1
8761,불룩해지는,1
8762,불리고,1
8763,불리는,8
8764,불린다,3
8765,불만이,1
8766,불면,5
8767,불면서,4
8768,불발로,1
8769,불법,2
8770,불법복제를,1
8771,불법이고,1
8772,불법인,1
8773,불법행위,1
8774,불변성,1
8775,불분명하다,1
8776,불신을,1
8777,불신이,1
8778,불안,2
8779,불안감,1
8780,불안감을,1
8781,불안을,1
8782,불안정으로,2
8783,불안정이,1
8784,불안정한,3
8785,불안한,1
8786,불어,1
8787,불어넣겠다며,1
8788,불어서,1
8789,불었는데요,1
8790,불었다,1
8791,불을,1
8792,불이,2
8793,불지,2
8794,불투명한,1
8795,불투명합니다,2
8796,불투명해,1
8797,불투명해졌다,1
8798,불투명해졌습니다,1
8799,불편과,1
8800,불편을,4
8801,불편의,1
8802,불편이,1
8803,불편한,1
8804,불편함을,1
8805,불필요한,4
8806,불확실성,1
8807,불확실성이,1
8808,불확실하다,1
8809,불확실한,4
8810,붉은늑대는,1
8811,붉은늑대의,1
8812,붕괴되면서,1
8813,붕괴로,2
8814,붙고,1
8815,붙어,1
8816,붙었다,1
8817,붙여,2
8818,붙여주는,1
8819,붙은,1
8820,붙이고,1
8821,붙잡는,1
8822,뷰를,1
8823,뷰티,13
8824,브라우저,6
8825,브라우저가,3
8826,브라우저에도,1
8827,브라운더스트,1
8828,브랜드,3
8829,브랜드가,1
8830,브랜드는,1
8831,브랜드들은,1
8832,브랜드들의,1
8833,브랜드들이,1
8834,브랜드로,1
8835,브랜드의,2
8836,브랜드인,1
8837,브랜딩해,1
8838,브러시,1
8839,브레이,1
8840,브렌트유도,1
8841,브로드밴드,9
8842,브로드밴드가,5
8843,브로드밴드는,5
8844,브로드밴드를,1
8845,브로드밴드에,1
8846,브로드밴드와,6
8847,브로커,1
8848,브루노,1
8849,브룬의,1
8850,브리핑에서,1
8851,브리핑을,9
8852,브리핑합니다,1
8853,브릭,1
8854,브릭당,1
8855,브링어,1
8856,브링크,1
8857,블랙,4
8858,블랙과,1
8859,블랙핑크,1
8860,블랙핑크를,1
8861,블랙홀,4
8862,블랙홀을,1
8863,블랜더,3
8864,블럭,1
8865,블레어의,1
8866,블레이드와,1
8867,블레이의,1
8868,블레이징,1
8869,블로그를,1
8870,블로그에,1
8871,블록,2
8872,블록딜,2
8873,블록딜로,1
8874,블록버스터,1
8875,블록버스터다,1
8876,블록저널,1
8877,블록체인,65
8878,블록체인과,3
8879,블록체인에,6
8880,블록체인에서,1
8881,블록체인으로,2
8882,블록체인은,2
8883,블록체인을,5
8884,블록체인의,3
8885,블록코딩,2
8886,블록형,1
8887,블루,2
8888,블루밍비트,8
8889,블루바스켓,1
8890,블루바스켓과,1
8891,블루북,2
8892,블루칩,9
8893,블룸버그,1
8894,블룸버그는,1
8895,블리자드,3
8896,블리자드가,1
8897,블리자드는,3
8898,블리자드와,1
8899,블리자드의,4
8900,블리즈컨에서,1
8901,비,9
8902,비건,1
8903,비게임,1
8904,비공개인,1
8905,비공개테스트는,1
8906,비공개테스트에서에서,1
8907,비교하는,2
8908,비교하면,2
8909,비교할,1
8910,비교해,3
8911,비구름이,1
